roll,date,status
20BCE155,2026-02-05,Present
20BCE169,2026-02-05,Present
20BCE174,2026-02-05,Absent
20BCE181,2026-02-05,Absent
20BCE188,2026-02-05,Present
20BCE193,2026-02-05,Present
20BCE209,2026-02-05,Present
20BCE220,2026-02-05,Leave
20BCE231,2026-02-05,Present
20BCE233,2026-02-05,Present
20BCE244,2026-02-05,Present
20BCE254,2026-02-05,Present
20BCE261,2026-02-05,Leave
20BCE271,2026-02-05,Absent
20BCE288,2026-02-05,Present
20BCE298,2026-02-05,Present
20BCE310,2026-02-05,Present
20BCE320,2026-02-05,Present
20BCE323,2026-02-05,Present
20BCE334,2026-02-05,Present
20BCE338,2026-02-05,Leave
20BCE344,2026-02-05,Present
20BCE356,2026-02-05,Present
20BCE367,2026-02-05,Present
20BCE381,2026-02-05,Present
20BCE390,2026-02-05,Present
20BCE398,2026-02-05,Present
20BCE402,2026-02-05,Present
20BCE411,2026-02-05,Leave
20BCE420,2026-02-05,Present
20BCE430,2026-02-05,Absent
20BCE441,2026-02-05,Present
20BCE449,2026-02-05,Absent
20BCE455,2026-02-05,Absent
20BCE467,2026-02-05,Present
20BCE478,2026-02-05,Present
20BCE489,2026-02-05,Present
20BCE511,2026-02-05,Present
20BCE516,2026-02-05,Present
20BCE523,2026-02-05,Present
20BCE534,2026-02-05,Present
20BCE545,2026-02-05,Present
20BCE562,2026-02-05,Present
20BCE577,2026-02-05,Present
20BCE588,2026-02-05,Present
20BCE599,2026-02-05,Present
20BCE602,2026-02-05,Present
20BCE619,2026-02-05,Leave
20BCE630,2026-02-05,Leave
20BCE640,2026-02-05,Present
20BCE653,2026-02-05,Absent
20BCE660,2026-02-05,Present
20BCE665,2026-02-05,Present
20BCE671,2026-02-05,Leave
20BCE687,2026-02-05,Absent
20BCE688,2026-02-05,Present
20BCE700,2026-02-05,Leave
20BCE711,2026-02-05,Present
20BCE723,2026-02-05,Present
20BCE738,2026-02-05,Present
20BCE740,2026-02-05,Present
20BCE748,2026-02-05,Present
20BCE763,2026-02-05,Absent
20BCE771,2026-02-05,Present
20BCE777,2026-02-05,Present
20BCE789,2026-02-05,Leave
20BCE800,2026-02-05,Absent
20BCE801,2026-02-05,Present
20BCE802,2026-02-05,Leave
20BCE812,2026-02-05,Present
20BCE840,2026-02-05,Present
20BCE861,2026-02-05,Present
20BCE876,2026-02-05,Present
20BCE900,2026-02-05,Present
20BCE901,2026-02-05,Present
20BCE904,2026-02-05,Present
20BCE911,2026-02-05,Present
20BCE917,2026-02-05,Present
20BCE934,2026-02-05,Present
20BCE965,2026-02-05,Present
20BCE981,2026-02-05,Present
20BCE999,2026-02-05,Present
20BCE007,2026-02-06,Leave
20BCE012,2026-02-06,Present
20BCE019,2026-02-06,Present
20BCE028,2026-02-06,Present
20BCE031,2026-02-06,Present
20BCE044,2026-02-06,Present
20BCE056,2026-02-06,Leave
20BCE059,2026-02-06,Present
20BCE067,2026-02-06,Present
20BCE072,2026-02-06,Present
20BCE083,2026-02-06,Present
20BCE091,2026-02-06,Present
20BCE102,2026-02-06,Absent
20BCE115,2026-02-06,Present
20BCE121,2026-02-06,Present
20BCE129,2026-02-06,Present
20BCE139,2026-02-06,Present
20BCE146,2026-02-06,Present
20BCE155,2026-02-06,Present
20BCE169,2026-02-06,Leave
20BCE174,2026-02-06,Present
20BCE181,2026-02-06,Absent
20BCE188,2026-02-06,Present
20BCE193,2026-02-06,Absent
20BCE209,2026-02-06,Present
20BCE220,2026-02-06,Leave
20BCE231,2026-02-06,Absent
20BCE233,2026-02-06,Present
20BCE244,2026-02-06,Present
20BCE254,2026-02-06,Present
20BCE261,2026-02-06,Leave
20BCE271,2026-02-06,Absent
20BCE288,2026-02-06,Absent
20BCE298,2026-02-06,Present
20BCE310,2026-02-06,Present
20BCE320,2026-02-06,Absent
20BCE323,2026-02-06,Present
20BCE334,2026-02-06,Present
20BCE338,2026-02-06,Present
20BCE344,2026-02-06,Present
20BCE356,2026-02-06,Present
20BCE367,2026-02-06,Absent
20BCE381,2026-02-06,Present
20BCE390,2026-02-06,Present
20BCE398,2026-02-06,Present
20BCE402,2026-02-06,Present
20BCE411,2026-02-06,Leave
20BCE420,2026-02-06,Present
20BCE430,2026-02-06,Present
20BCE441,2026-02-06,Present
20BCE449,2026-02-06,Present
20BCE455,2026-02-06,Present
20BCE467,2026-02-06,Present
20BCE478,2026-02-06,Present
20BCE489,2026-02-06,Present
20BCE511,2026-02-06,Present
20BCE516,2026-02-06,Present
20BCE523,2026-02-06,Present
20BCE534,2026-02-06,Present
20BCE545,2026-02-06,Present
20BCE562,2026-02-06,Present
20BCE577,2026-02-06,Leave
20BCE588,2026-02-06,Leave
20BCE599,2026-02-06,Present
20BCE602,2026-02-06,Present
20BCE619,2026-02-06,Present
20BCE630,2026-02-06,Leave
20BCE640,2026-02-06,Present
20BCE653,2026-02-06,Present
20BCE660,2026-02-06,Present
20BCE665,2026-02-06,Present
20BCE671,2026-02-06,Leave
20BCE687,2026-02-06,Leave
20BCE688,2026-02-06,Present
20BCE700,2026-02-06,Present
20BCE711,2026-02-06,Present
20BCE723,2026-02-06,Leave
20BCE738,2026-02-06,Present
20BCE740,2026-02-06,Present
20BCE748,2026-02-06,Present
20BCE763,2026-02-06,Present
20BCE771,2026-02-06,Present
20BCE777,2026-02-06,Present
20BCE789,2026-02-06,Absent
20BCE800,2026-02-06,Absent
20BCE801,2026-02-06,Present
20BCE802,2026-02-06,Leave
20BCE812,2026-02-06,Absent
20BCE840,2026-02-06,Present
20BCE861,2026-02-06,Present
20BCE876,2026-02-06,Present
20BCE900,2026-02-06,Absent
20BCE901,2026-02-06,Present
20BCE904,2026-02-06,Present
20BCE911,2026-02-06,Leave
20BCE917,2026-02-06,Present
20BCE934,2026-02-06,Present
20BCE965,2026-02-06,Present
20BCE981,2026-02-06,Present
20BCE999,2026-02-06,Present
20BCE007,2026-02-09,Present
20BCE012,2026-02-09,Present
20BCE019,2026-02-09,Present
20BCE028,2026-02-09,Present
20BCE031,2026-02-09,Present
20BCE044,2026-02-09,Present
20BCE056,2026-02-09,Present
20BCE059,2026-02-09,Present
20BCE067,2026-02-09,Present
20BCE072,2026-02-09,Present
20BCE083,2026-02-09,Present
20BCE091,2026-02-09,Present
20BCE102,2026-02-09,Absent
20BCE115,2026-02-09,Present
20BCE121,2026-02-09,Present
20BCE129,2026-02-09,Present
20BCE139,2026-02-09,Present
20BCE146,2026-02-09,Present
20BCE155,2026-02-09,Present
20BCE169,2026-02-09,Absent
20BCE174,2026-02-09,Present
20BCE181,2026-02-09,Present
20BCE188,2026-02-09,Present
20BCE193,2026-02-09,Present
20BCE209,2026-02-09,Present
20BCE220,2026-02-09,Present
20BCE231,2026-02-09,Absent
20BCE233,2026-02-09,Present
20BCE244,2026-02-09,Present
20BCE254,2026-02-09,Absent
20BCE261,2026-02-09,Leave
20BCE271,2026-02-09,Absent
20BCE288,2026-02-09,Present
20BCE298,2026-02-09,Present
20BCE310,2026-02-09,Absent
20BCE320,2026-02-09,Present
20BCE323,2026-02-09,Present
20BCE334,2026-02-09,Present
20BCE338,2026-02-09,Present
20BCE344,2026-02-09,Absent
20BCE356,2026-02-09,Present
20BCE367,2026-02-09,Present
20BCE381,2026-02-09,Present
20BCE390,2026-02-09,Leave
20BCE398,2026-02-09,Present
20BCE402,2026-02-09,Present
20BCE411,2026-02-09,Leave
20BCE420,2026-02-09,Present
20BCE430,2026-02-09,Absent
20BCE441,2026-02-09,Present
20BCE449,2026-02-09,Present
20BCE455,2026-02-09,Present
20BCE467,2026-02-09,Present
20BCE478,2026-02-09,Present
20BCE489,2026-02-09,Present
20BCE511,2026-02-09,Present
20BCE516,2026-02-09,Present
20BCE523,2026-02-09,Present
20BCE534,2026-02-09,Present
20BCE545,2026-02-09,Present
20BCE562,2026-02-09,Present
20BCE577,2026-02-09,Absent
20BCE588,2026-02-09,Present
20BCE599,2026-02-09,Present
20BCE602,2026-02-09,Present
20BCE619,2026-02-09,Absent
20BCE630,2026-02-09,Leave
20BCE640,2026-02-09,Present
20BCE653,2026-02-09,Present
20BCE660,2026-02-09,Present
20BCE665,2026-02-09,Absent
20BCE671,2026-02-09,Leave
20BCE687,2026-02-09,Absent
20BCE688,2026-02-09,Present
20BCE700,2026-02-09,Present
20BCE711,2026-02-09,Leave
20BCE723,2026-02-09,Present
20BCE738,2026-02-09,Present
20BCE740,2026-02-09,Present
20BCE748,2026-02-09,Present
20BCE763,2026-02-09,Present
20BCE771,2026-02-09,Present
20BCE777,2026-02-09,Present
20BCE789,2026-02-09,Absent
20BCE800,2026-02-09,Leave
20BCE801,2026-02-09,Present
20BCE802,2026-02-09,Leave
20BCE812,2026-02-09,Absent
20BCE840,2026-02-09,Present
20BCE861,2026-02-09,Present
20BCE876,2026-02-09,Present
20BCE900,2026-02-09,Absent
20BCE901,2026-02-09,Present
20BCE904,2026-02-09,Present
20BCE911,2026-02-09,Present
20BCE917,2026-02-09,Present
20BCE934,2026-02-09,Present
20BCE965,2026-02-09,Absent
20BCE981,2026-02-09,Absent
20BCE999,2026-02-09,Present
20BCE007,2026-02-10,Absent
20BCE012,2026-02-10,Present
20BCE019,2026-02-10,Present
20BCE028,2026-02-10,Present
20BCE031,2026-02-10,Absent
20BCE044,2026-02-10,Present
20BCE056,2026-02-10,Present
20BCE059,2026-02-10,Absent
20BCE067,2026-02-10,Absent
20BCE072,2026-02-10,Present
20BCE083,2026-02-10,Present
20BCE091,2026-02-10,Present
20BCE102,2026-02-10,Absent
20BCE115,2026-02-10,Leave
20BCE121,2026-02-10,Present
20BCE129,2026-02-10,Present
20BCE139,2026-02-10,Present
20BCE146,2026-02-10,Present
20BCE155,2026-02-10,Present
20BCE169,2026-02-10,Absent
20BCE174,2026-02-10,Present
20BCE181,2026-02-10,Present
20BCE188,2026-02-10,Present
20BCE193,2026-02-10,Present
20BCE209,2026-02-10,Absent
20BCE220,2026-02-10,Present
20BCE231,2026-02-10,Present
20BCE233,2026-02-10,Absent
20BCE244,2026-02-10,Present
20BCE254,2026-02-10,Present
20BCE261,2026-02-10,Leave
20BCE271,2026-02-10,Present
20BCE288,2026-02-10,Leave
20BCE298,2026-02-10,Present
20BCE310,2026-02-10,Present
20BCE320,2026-02-10,Present
20BCE323,2026-02-10,Present
20BCE334,2026-02-10,Present
20BCE338,2026-02-10,Present
20BCE344,2026-02-10,Present
20BCE356,2026-02-10,Present
20BCE367,2026-02-10,Leave
20BCE381,2026-02-10,Present
20BCE390,2026-02-10,Present
20BCE398,2026-02-10,Present
20BCE402,2026-02-10,Present
20BCE411,2026-02-10,Leave
20BCE420,2026-02-10,Present
20BCE430,2026-02-10,Absent
20BCE441,2026-02-10,Present
20BCE449,2026-02-10,Present
20BCE455,2026-02-10,Present
20BCE467,2026-02-10,Present
20BCE478,2026-02-10,Present
20BCE489,2026-02-10,Leave
20BCE511,2026-02-10,Present
20BCE516,2026-02-10,Present
20BCE523,2026-02-10,Present
20BCE534,2026-02-10,Present
20BCE545,2026-02-10,Present
20BCE562,2026-02-10,Present
20BCE577,2026-02-10,Present
20BCE588,2026-02-10,Present
20BCE599,2026-02-10,Present
20BCE602,2026-02-10,Present
20BCE619,2026-02-10,Present
20BCE630,2026-02-10,Leave
20BCE640,2026-02-10,Present
20BCE653,2026-02-10,Present
20BCE660,2026-02-10,Present
20BCE665,2026-02-10,Present
20BCE671,2026-02-10,Leave
20BCE687,2026-02-10,Leave
20BCE688,2026-02-10,Present
20BCE700,2026-02-10,Absent
20BCE711,2026-02-10,Present
20BCE723,2026-02-10,Present
20BCE738,2026-02-10,Present
20BCE740,2026-02-10,Present
20BCE748,2026-02-10,Present
20BCE763,2026-02-10,Absent
20BCE771,2026-02-10,Present
20BCE777,2026-02-10,Present
20BCE789,2026-02-10,Absent
20BCE800,2026-02-10,Absent
20BCE801,2026-02-10,Present
20BCE802,2026-02-10,Leave
20BCE812,2026-02-10,Absent
20BCE840,2026-02-10,Present
20BCE861,2026-02-10,Present
20BCE876,2026-02-10,Present
20BCE900,2026-02-10,Absent
20BCE901,2026-02-10,Present
20BCE904,2026-02-10,Leave
20BCE911,2026-02-10,Present
20BCE917,2026-02-10,Present
20BCE934,2026-02-10,Present
20BCE965,2026-02-10,Absent
20BCE981,2026-02-10,Present
20BCE999,2026-02-10,Present
20BCE007,2026-02-11,Present
20BCE012,2026-02-11,Present
20BCE019,2026-02-11,Present
20BCE028,2026-02-11,Present
20BCE031,2026-02-11,Present
20BCE044,2026-02-11,Present
20BCE056,2026-02-11,Present
20BCE059,2026-02-11,Present
20BCE067,2026-02-11,Present
20BCE072,2026-02-11,Present
20BCE083,2026-02-11,Present
20BCE091,2026-02-11,Present
20BCE102,2026-02-11,Present
20BCE115,2026-02-11,Absent
20BCE121,2026-02-11,Present
20BCE129,2026-02-11,Absent
20BCE139,2026-02-11,Present
20BCE146,2026-02-11,Present
20BCE155,2026-02-11,Present
20BCE169,2026-02-11,Present
20BCE174,2026-02-11,Present
20BCE181,2026-02-11,Present
20BCE188,2026-02-11,Present
20BCE193,2026-02-11,Present
20BCE209,2026-02-11,Present
20BCE220,2026-02-11,Absent
20BCE231,2026-02-11,Present
20BCE233,2026-02-11,Present
20BCE244,2026-02-11,Present
20BCE254,2026-02-11,Present
20BCE261,2026-02-11,Leave
20BCE271,2026-02-11,Present
20BCE288,2026-02-11,Present
20BCE298,2026-02-11,Present
20BCE310,2026-02-11,Present
20BCE320,2026-02-11,Present
20BCE323,2026-02-11,Present
20BCE334,2026-02-11,Present
20BCE338,2026-02-11,Present
20BCE344,2026-02-11,Present
20BCE356,2026-02-11,Present
20BCE367,2026-02-11,Absent
20BCE381,2026-02-11,Present
20BCE390,2026-02-11,Present
20BCE398,2026-02-11,Present
20BCE402,2026-02-11,Present
20BCE411,2026-02-11,Leave
20BCE420,2026-02-11,Present
20BCE430,2026-02-11,Absent
20BCE441,2026-02-11,Present
20BCE449,2026-02-11,Leave
20BCE455,2026-02-11,Present
20BCE467,2026-02-11,Present
20BCE478,2026-02-11,Present
20BCE489,2026-02-11,Present
20BCE511,2026-02-11,Present
20BCE516,2026-02-11,Present
20BCE523,2026-02-11,Present
20BCE534,2026-02-11,Present
20BCE545,2026-02-11,Leave
20BCE562,2026-02-11,Present
20BCE577,2026-02-11,Present
20BCE588,2026-02-11,Absent
20BCE599,2026-02-11,Present
20BCE602,2026-02-11,Present
20BCE619,2026-02-11,Present
20BCE630,2026-02-11,Leave
20BCE640,2026-02-11,Present
20BCE653,2026-02-11,Leave
20BCE660,2026-02-11,Present
20BCE665,2026-02-11,Present
20BCE671,2026-02-11,Leave
20BCE687,2026-02-11,Present
20BCE688,2026-02-11,Absent
20BCE700,2026-02-11,Absent
20BCE711,2026-02-11,Absent
20BCE723,2026-02-11,Present
20BCE738,2026-02-11,Present
20BCE740,2026-02-11,Present
20BCE748,2026-02-11,Absent
20BCE763,2026-02-11,Present
20BCE771,2026-02-11,Present
20BCE777,2026-02-11,Present
20BCE789,2026-02-11,Absent
20BCE800,2026-02-11,Leave
20BCE801,2026-02-11,Present
20BCE802,2026-02-11,Leave
20BCE812,2026-02-11,Present
20BCE840,2026-02-11,Present
20BCE861,2026-02-11,Absent
20BCE876,2026-02-11,Present
20BCE900,2026-02-11,Absent
20BCE901,2026-02-11,Present
20BCE904,2026-02-11,Present
20BCE911,2026-02-11,Present
20BCE917,2026-02-11,Present
20BCE934,2026-02-11,Present
20BCE965,2026-02-11,Present
20BCE981,2026-02-11,Absent
20BCE999,2026-02-11,Leave
20BCE007,2026-02-12,Present
20BCE012,2026-02-12,Present
20BCE019,2026-02-12,Present
20BCE028,2026-02-12,Present
20BCE031,2026-02-12,Present
20BCE044,2026-02-12,Absent
20BCE056,2026-02-12,Present
20BCE059,2026-02-12,Present
20BCE067,2026-02-12,Present
20BCE072,2026-02-12,Present
20BCE083,2026-02-12,Present
20BCE091,2026-02-12,Present
20BCE102,2026-02-12,Leave
20BCE115,2026-02-12,Present
20BCE121,2026-02-12,Present
20BCE129,2026-02-12,Present
20BCE139,2026-02-12,Present
20BCE146,2026-02-12,Present
20BCE155,2026-02-12,Present
20BCE169,2026-02-12,Present
20BCE174,2026-02-12,Present
20BCE181,2026-02-12,Present
20BCE188,2026-02-12,Absent
20BCE193,2026-02-12,Present
20BCE209,2026-02-12,Present
20BCE220,2026-02-12,Present
20BCE231,2026-02-12,Present
20BCE233,2026-02-12,Present
20BCE244,2026-02-12,Present
20BCE254,2026-02-12,Absent
20BCE261,2026-02-12,Leave
20BCE271,2026-02-12,Present
20BCE288,2026-02-12,Leave
20BCE298,2026-02-12,Present
20BCE310,2026-02-12,Present
20BCE320,2026-02-12,Present
20BCE323,2026-02-12,Present
20BCE334,2026-02-12,Present
20BCE338,2026-02-12,Present
20BCE344,2026-02-12,Present
20BCE356,2026-02-12,Absent
20BCE367,2026-02-12,Leave
20BCE381,2026-02-12,Present
20BCE390,2026-02-12,Present
20BCE398,2026-02-12,Present
20BCE402,2026-02-12,Present
20BCE411,2026-02-12,Leave
20BCE420,2026-02-12,Absent
20BCE430,2026-02-12,Leave
20BCE441,2026-02-12,Present
20BCE449,2026-02-12,Present
20BCE455,2026-02-12,Present
20BCE467,2026-02-12,Present
20BCE478,2026-02-12,Present
20BCE489,2026-02-12,Present
20BCE511,2026-02-12,Present
20BCE516,2026-02-12,Present
20BCE523,2026-02-12,Present
20BCE534,2026-02-12,Present
20BCE545,2026-02-12,Present
20BCE562,2026-02-12,Present
20BCE577,2026-02-12,Present
20BCE588,2026-02-12,Present
20BCE599,2026-02-12,Present
20BCE602,2026-02-12,Present
20BCE619,2026-02-12,Leave
20BCE630,2026-02-12,Leave
20BCE640,2026-02-12,Present
20BCE653,2026-02-12,Present
20BCE660,2026-02-12,Present
20BCE665,2026-02-12,Present
20BCE671,2026-02-12,Leave
20BCE687,2026-02-12,Present
20BCE688,2026-02-12,Absent
20BCE700,2026-02-12,Present
20BCE711,2026-02-12,Present
20BCE723,2026-02-12,Present
20BCE738,2026-02-12,Present
20BCE740,2026-02-12,Present
20BCE748,2026-02-12,Present
20BCE763,2026-02-12,Present
20BCE771,2026-02-12,Present
20BCE777,2026-02-12,Absent
20BCE789,2026-02-12,Absent
20BCE800,2026-02-12,Present
20BCE801,2026-02-12,Present
20BCE802,2026-02-12,Leave
20BCE812,2026-02-12,Present
20BCE840,2026-02-12,Present
20BCE861,2026-02-12,Absent
20BCE876,2026-02-12,Present
20BCE900,2026-02-12,Absent
20BCE901,2026-02-12,Present
20BCE904,2026-02-12,Present
20BCE911,2026-02-12,Present
20BCE917,2026-02-12,Present
20BCE934,2026-02-12,Present
20BCE965,2026-02-12,Present
20BCE981,2026-02-12,Leave
20BCE999,2026-02-12,Present
20BCE007,2026-02-13,Present
20BCE012,2026-02-13,Present
20BCE019,2026-02-13,Present
20BCE028,2026-02-13,Present
20BCE031,2026-02-13,Present
20BCE044,2026-02-13,Present
20BCE056,2026-02-13,Present
20BCE059,2026-02-13,Leave
20BCE067,2026-02-13,Absent
20BCE072,2026-02-13,Present
20BCE083,2026-02-13,Present
20BCE091,2026-02-13,Present
20BCE102,2026-02-13,Leave
20BCE115,2026-02-13,Absent
20BCE121,2026-02-13,Present
20BCE129,2026-02-13,Leave
20BCE139,2026-02-13,Present
20BCE146,2026-02-13,Leave
20BCE155,2026-02-13,Present
20BCE169,2026-02-13,Present
20BCE174,2026-02-13,Absent
20BCE181,2026-02-13,Present
20BCE188,2026-02-13,Present
20BCE193,2026-02-13,Present
20BCE209,2026-02-13,Present
20BCE220,2026-02-13,Present
20BCE231,2026-02-13,Present
20BCE233,2026-02-13,Present
20BCE244,2026-02-13,Absent
20BCE254,2026-02-13,Absent
20BCE261,2026-02-13,Leave
20BCE271,2026-02-13,Absent
20BCE288,2026-02-13,Present
20BCE298,2026-02-13,Present
20BCE310,2026-02-13,Absent
20BCE320,2026-02-13,Present
20BCE323,2026-02-13,Present
20BCE334,2026-02-13,Present
20BCE338,2026-02-13,Present
20BCE344,2026-02-13,Present
20BCE356,2026-02-13,Present
20BCE367,2026-02-13,Absent
20BCE381,2026-02-13,Present
20BCE390,2026-02-13,Absent
20BCE398,2026-02-13,Present
20BCE402,2026-02-13,Present
20BCE411,2026-02-13,Leave
20BCE420,2026-02-13,Present
20BCE430,2026-02-13,Absent
20BCE441,2026-02-13,Present
20BCE449,2026-02-13,Present
20BCE455,2026-02-13,Absent
20BCE467,2026-02-13,Present
20BCE478,2026-02-13,Present
20BCE489,2026-02-13,Present
20BCE511,2026-02-13,Present
20BCE516,2026-02-13,Absent
20BCE523,2026-02-13,Present
20BCE534,2026-02-13,Present
20BCE545,2026-02-13,Present
20BCE562,2026-02-13,Present
20BCE577,2026-02-13,Present
20BCE588,2026-02-13,Present
20BCE599,2026-02-13,Present
20BCE602,2026-02-13,Present
20BCE619,2026-02-13,Absent
20BCE630,2026-02-13,Leave
20BCE640,2026-02-13,Present
20BCE653,2026-02-13,Absent
20BCE660,2026-02-13,Present
20BCE665,2026-02-13,Present
20BCE671,2026-02-13,Leave
20BCE687,2026-02-13,Present
20BCE688,2026-02-13,Present
20BCE700,2026-02-13,Absent
20BCE711,2026-02-13,Present
20BCE723,2026-02-13,Absent
20BCE738,2026-02-13,Present
20BCE740,2026-02-13,Present
20BCE748,2026-02-13,Present
20BCE763,2026-02-13,Present
20BCE771,2026-02-13,Present
20BCE777,2026-02-13,Present
20BCE789,2026-02-13,Present
20BCE800,2026-02-13,Absent
20BCE801,2026-02-13,Present
20BCE802,2026-02-13,Leave
20BCE812,2026-02-13,Present
20BCE840,2026-02-13,Present
20BCE861,2026-02-13,Present
20BCE876,2026-02-13,Present
20BCE900,2026-02-13,Present
20BCE901,2026-02-13,Present
20BCE904,2026-02-13,Present
20BCE911,2026-02-13,Present
20BCE917,2026-02-13,Present
20BCE934,2026-02-13,Present
20BCE965,2026-02-13,Present
20BCE981,2026-02-13,Absent
20BCE999,2026-02-13,Present
20BCE007,2026-02-16,Present
20BCE012,2026-02-16,Present
20BCE019,2026-02-16,Present
20BCE028,2026-02-16,Present
20BCE031,2026-02-16,Absent
20BCE044,2026-02-16,Present
20BCE056,2026-02-16,Present
20BCE059,2026-02-16,Absent
20BCE067,2026-02-16,Absent
20BCE072,2026-02-16,Absent
20BCE083,2026-02-16,Present
20BCE091,2026-02-16,Present
20BCE102,2026-02-16,Present
20BCE115,2026-02-16,Present
20BCE121,2026-02-16,Present
20BCE129,2026-02-16,Absent
20BCE139,2026-02-16,Present
20BCE146,2026-02-16,Present
20BCE155,2026-02-16,Present
20BCE169,2026-02-16,Present
20BCE174,2026-02-16,Present
20BCE181,2026-02-16,Present
20BCE188,2026-02-16,Present
20BCE193,2026-02-16,Present
20BCE209,2026-02-16,Absent
20BCE220,2026-02-16,Absent
20BCE231,2026-02-16,Present
20BCE233,2026-02-16,Present
20BCE244,2026-02-16,Absent
20BCE254,2026-02-16,Present
20BCE261,2026-02-16,Leave
20BCE271,2026-02-16,Absent
20BCE288,2026-02-16,Present
20BCE298,2026-02-16,Present
20BCE310,2026-02-16,Absent
20BCE320,2026-02-16,Present
20BCE323,2026-02-16,Present
20BCE334,2026-02-16,Present
20BCE338,2026-02-16,Present
20BCE344,2026-02-16,Present
20BCE356,2026-02-16,Absent
20BCE367,2026-02-16,Absent
20BCE381,2026-02-16,Present
20BCE390,2026-02-16,Present
20BCE398,2026-02-16,Present
20BCE402,2026-02-16,Present
20BCE411,2026-02-16,Leave
20BCE420,2026-02-16,Present
20BCE430,2026-02-16,Absent
20BCE441,2026-02-16,Present
20BCE449,2026-02-16,Present
20BCE455,2026-02-16,Absent
20BCE467,2026-02-16,Absent
20BCE478,2026-02-16,Present
20BCE489,2026-02-16,Present
20BCE511,2026-02-16,Present
20BCE516,2026-02-16,Present
20BCE523,2026-02-16,Present
20BCE534,2026-02-16,Present
20BCE545,2026-02-16,Present
20BCE562,2026-02-16,Present
20BCE577,2026-02-16,Present
20BCE588,2026-02-16,Present
20BCE599,2026-02-16,Present
20BCE602,2026-02-16,Leave
20BCE619,2026-02-16,Present
20BCE630,2026-02-16,Leave
20BCE640,2026-02-16,Present
20BCE653,2026-02-16,Absent
20BCE660,2026-02-16,Present
20BCE665,2026-02-16,Present
20BCE671,2026-02-16,Leave
20BCE687,2026-02-16,Present
20BCE688,2026-02-16,Leave
20BCE700,2026-02-16,Present
20BCE711,2026-02-16,Present
20BCE723,2026-02-16,Absent
20BCE738,2026-02-16,Present
20BCE740,2026-02-16,Present
20BCE748,2026-02-16,Present
20BCE763,2026-02-16,Present
20BCE771,2026-02-16,Present
20BCE777,2026-02-16,Present
